"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"
"CHEMBL67279"	"TALABOSTAT"	"3.0"	"214.07"	"None"	"None"	"1"	"CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O"	"Ki"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"40.64"	"None"	"None"	"None"	"1"	"CHEMBL666574"	"Inhibition of Dipeptidyl Peptidase IV"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1135386"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"None"	""	""
"CHEMBL98408"	""	"None"	"202.32"	"0"	"0.89"	"2"	"CC[C@H](C)[C@H](N)C(=O)N1CCSC1"	"Ki"	"'='"	"126.0"	"nM"	"6.90"	""	""	"UO_0000065"	"34.10"	"0.72"	"6.01"	"14.89"	"1"	"CHEMBL664535"	"Inhibitory activity of compound against Dipeptidylpeptidase IV (DPP IV)"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144883"	"1"	"Scientific Literature"	"J Med Chem"	"2003"	"None"	""	""
"CHEMBL1209684"	""	"None"	"427.30"	"0"	"4.12"	"32"	"Cc1nc2nc(C(=O)Nc3ccccc3)nn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"93.0"	"nM"	"7.03"	""	""	"UO_0000065"	"16.46"	"0.33"	"2.91"	"7.16"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL3350816"	""	"None"	"333.43"	"0"	"2.03"	"10"	"NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCCC1"	"Ki"	"'='"	"520.0"	"nM"	"6.28"	""	""	"UO_0000065"	"18.85"	"0.36"	"4.25"	"7.42"	"0"	"CHEMBL664122"	"In vitro test for inhibitory activity against human dipeptidyl peptidase IV."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128915"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL363250"	""	"None"	"209.29"	"0"	"0.87"	"27"	"CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N"	"Ki"	"'='"	"3.8"	"nM"	"8.42"	""	""	"UO_0000065"	"40.23"	"0.77"	"7.55"	"12.01"	"0"	"CHEMBL664122"	"In vitro test for inhibitory activity against human dipeptidyl peptidase IV."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128915"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL499101"	""	"None"	"186.21"	"0"	"-0.59"	"23"	"N[C@@H](CC(=O)O)C(=O)N1CCCC1"	"Ki"	"'='"	"14500.0"	"nM"	"4.84"	""	""	"UO_0000065"	"25.98"	"0.51"	"5.43"	"5.79"	"0"	"CHEMBL664122"	"In vitro test for inhibitory activity against human dipeptidyl peptidase IV."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128915"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL2334691"	""	"None"	"352.44"	"0"	"1.38"	"1k"	"N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C1CCN(C(=O)c2ccccc2)CC1"	"Ki"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	"22.28"	"0.41"	"6.47"	"8.69"	"0"	"CHEMBL2344422"	"Inhibition of human DPP4 using gly-pro-para-nitroanilide as substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""
"CHEMBL2441843"	""	"None"	"394.26"	"0"	"3.93"	"1g"	"CCOC(=O)N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O"	"Ki"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	"19.08"	"0.40"	"3.59"	"8.80"	"0"	"CHEMBL2444439"	"Inhibition of human DPP4 assessed as Gly-Pro-pNA cleavage preincubated for 40 mins followed by substrate addition"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2439999"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""
"CHEMBL2441836"	""	"None"	"380.28"	"0"	"3.42"	"1e, BMS-744891"	"COCCN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O"	"Ki"	"'='"	"6.0"	"nM"	"8.22"	""	""	"UO_0000065"	"21.62"	"0.45"	"4.80"	"12.01"	"0"	"CHEMBL2444439"	"Inhibition of human DPP4 assessed as Gly-Pro-pNA cleavage preincubated for 40 mins followed by substrate addition"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2439999"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""
"CHEMBL2441830"	""	"None"	"428.32"	"0"	"4.99"	"1c"	"COc1ccccc1N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O"	"Ki"	"'='"	"3.9"	"nM"	"8.41"	""	""	"UO_0000065"	"19.63"	"0.40"	"3.42"	"12.28"	"0"	"CHEMBL2444439"	"Inhibition of human DPP4 assessed as Gly-Pro-pNA cleavage preincubated for 40 mins followed by substrate addition"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2439999"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""
"CHEMBL142703"	"VILDAGLIPTIN"	"4.0"	"303.41"	"0"	"1.17"	"4,Vildagliptin"	"N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2"	"Ki"	"'='"	"17000.0"	"nM"	"4.77"	""	""	"UO_0000065"	"15.72"	"0.30"	"3.60"	"6.25"	"0"	"CHEMBL938686"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1154997"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""
"CHEMBL217708"	""	"None"	"397.82"	"0"	"4.63"	"7"	"N[C@H]1CC(c2ccccc2)=CC[C@@H]1c1ccccc1Cl.O=C(O)C(F)(F)F"	"Ki"	"'<'"	"140.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL855672"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138877"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL274660"	""	"None"	"489.42"	"0"	"3.45"	"19"	"NC(=O)c1cccc(NCC2=CC[C@H](c3cc(F)c(F)c(F)c3)[C@@H](N)C2)c1.O=C(O)C(F)(F)F"	"Ki"	"'='"	"6.0"	"nM"	"8.22"	""	""	"UO_0000065"	"21.90"	"0.42"	"4.77"	"10.13"	"0"	"CHEMBL855672"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138877"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL199790"	""	"None"	"294.40"	"0"	"2.85"	"13"	"N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCCC1"	"Ki"	"'='"	"1160.0"	"nM"	"5.94"	""	""	"UO_0000065"	"20.16"	"0.37"	"3.09"	"12.81"	"0"	"CHEMBL863902"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148544"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL382281"	""	"None"	"287.32"	"0"	"0.77"	"4"	"N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(C(=O)O)cc1"	"Ki"	"'='"	"470.0"	"nM"	"6.33"	""	""	"UO_0000065"	"22.02"	"0.41"	"5.56"	"5.89"	"0"	"CHEMBL863902"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148544"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL3350920"	""	"None"	"235.33"	"0"	"1.26"	"10a"	"CCC(C)(C)[C@H](N)C(=O)N1[C@H](C#N)C[C@@H]2C[C@@H]21"	"Ki"	"'='"	"7.1"	"nM"	"8.15"	""	""	"UO_0000065"	"34.63"	"0.65"	"6.89"	"11.62"	"0"	"CHEMBL839953"	"In vitro inhibition constant against human Dipeptidyl peptidase IV"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140346"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""	""
"CHEMBL222908"	""	"None"	"407.40"	"0"	"1.31"	"48"	"N[C@H]1CN(c2cc(N3CC[C@@H](O)C3)ncn2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F"	"Ki"	"'='"	"2.3"	"nM"	"8.64"	""	""	"UO_0000065"	"21.20"	"0.41"	"7.33"	"9.04"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL222627"	""	"None"	"393.41"	"0"	"2.59"	"46"	"CCN(CC)c1cc(N2C[C@H](N)[C@@H](c3cc(F)c(F)cc3F)CC2=O)ncn1"	"Ki"	"'='"	"23.0"	"nM"	"7.64"	""	""	"UO_0000065"	"19.42"	"0.37"	"5.05"	"10.14"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL426735"	""	"None"	"405.42"	"0"	"2.73"	"45"	"N[C@H]1CN(c2cc(N3CCCCC3)ncn2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F"	"Ki"	"'='"	"11.0"	"nM"	"7.96"	""	""	"UO_0000065"	"19.63"	"0.37"	"5.23"	"10.56"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL223040"	""	"None"	"362.39"	"0"	"3.55"	"22"	"C[C@H](CN1C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)CC1=O)c1ccccc1"	"Ki"	"'='"	"83.0"	"nM"	"7.08"	""	""	"UO_0000065"	"19.54"	"0.37"	"3.53"	"15.28"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL224091"	""	"None"	"334.34"	"0"	"2.95"	"19"	"N[C@H]1CN(Cc2ccccc2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F"	"Ki"	"'='"	"440.0"	"nM"	"6.36"	""	""	"UO_0000065"	"19.01"	"0.36"	"3.41"	"13.72"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL375494"	""	"None"	"320.86"	"0"	"3.56"	"18"	"N[C@H]1CN(CC2CCCCC2)C(=O)C[C@@H]1c1ccccc1Cl"	"Ki"	"'='"	"930.0"	"nM"	"6.03"	""	""	"UO_0000065"	"18.80"	"0.37"	"2.47"	"13.02"	"0"	"CHEMBL914338"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143002"	"1"	"Scientific Literature"	"J Med Chem"	"2007"	"None"	""	""
"CHEMBL1209540"	""	"None"	"397.31"	"1"	"5.45"	"17"	"Cc1ccccc1-c1cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)n2n1"	"Ki"	"'='"	"50.0"	"nM"	"7.30"	""	""	"UO_0000065"	"18.38"	"0.37"	"1.85"	"12.99"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1209683"	""	"None"	"366.21"	"0"	"2.65"	"31"	"COC(=O)c1nc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)n2n1"	"Ki"	"'='"	"137.0"	"nM"	"6.86"	""	""	"UO_0000065"	"18.74"	"0.39"	"4.21"	"7.19"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL1209853"	""	"None"	"383.28"	"1"	"5.14"	"45"	"Cc1nc2nc(-c3ccccc3)cn2c(-c2ccc(Cl)cc2Cl)c1CN"	"Ki"	"'='"	"6.0"	"nM"	"8.22"	""	""	"UO_0000065"	"21.45"	"0.43"	"3.08"	"14.63"	"0"	"CHEMBL1211741"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1208739"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL378010"	""	"None"	"334.81"	"0"	"1.75"	"21n"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2cccnc2Cl)N1"	"Ki"	"'='"	"0.72"	"nM"	"9.14"	""	""	"UO_0000065"	"27.31"	"0.54"	"7.39"	"11.68"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL209941"	""	"None"	"368.26"	"0"	"3.01"	"21l"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2ccc(Cl)cc2Cl)N1"	"Ki"	"'='"	"1.6"	"nM"	"8.80"	""	""	"UO_0000065"	"23.88"	"0.50"	"5.79"	"13.46"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL1271171"	""	"None"	"394.43"	"0"	"4.43"	"25"	"COc1ccccc1-c1cn2c(-c3c(F)cc(C)cc3F)c(CN)c(C)nc2n1"	"Ki"	"'='"	"27.0"	"nM"	"7.57"	""	""	"UO_0000065"	"19.19"	"0.36"	"3.14"	"11.57"	"0"	"CHEMBL1274952"	"Inhibition of human DPP4 after 15 mins by para-nitroaniline release assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1268879"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""
"CHEMBL3350815"	""	"None"	"248.33"	"0"	"0.76"	"21"	"O=C([C@H](CO)NCc1ccccc1)N1CCCC1"	"Ki"	"'='"	"6000.0"	"nM"	"5.22"	""	""	"UO_0000065"	"21.03"	"0.40"	"4.46"	"9.93"	"0"	"CHEMBL664122"	"In vitro test for inhibitory activity against human dipeptidyl peptidase IV."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128915"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL3086660"	""	"None"	"4266.82"	"None"	"None"	"14"	"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O"	"Ki"	"'='"	"5000.0"	"nM"	"5.30"	""	""	"UO_0000065"	"1.24"	"None"	"None"	"None"	"0"	"CHEMBL3091126"	"Competitive inhibition of human recombinant DPP4 using AP-pNA as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by spectrophotometric analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3085773"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""	""
"CHEMBL4460852"	""	"None"	"460.59"	"1"	"5.01"	"5i"	"Cc1cccc(-c2nnc3ccc(N4CCN(C(c5ccccc5)c5ccccc5)CC4)nn23)c1"	"Ki"	"'='"	"20.29"	"nM"	"7.69"	""	""	"UO_0000065"	"16.70"	"0.30"	"2.68"	"15.52"	"0"	"CHEMBL4379981"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4376848"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	""	""
"CHEMBL395208"	""	"None"	"321.25"	"0"	"3.92"	"9 (+/-)"	"NC1CN(Cc2ccccc2)CC1c1ccc(Cl)cc1Cl"	"Ki"	"'='"	"3400.0"	"nM"	"5.47"	""	""	"UO_0000065"	"17.02"	"0.36"	"1.55"	"18.69"	"0"	"CHEMBL903579"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139138"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL245585"	""	"None"	"414.39"	"0"	"3.19"	"29c"	"NC1CN(c2cc(-c3cccc(C(=O)O)c3)ncn2)CC1c1cc(F)c(F)cc1F"	"Ki"	"'='"	"1.8"	"nM"	"8.74"	""	""	"UO_0000065"	"21.10"	"0.40"	"5.55"	"9.47"	"0"	"CHEMBL903580"	"Inhibition of human DPP4 by tight binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139138"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL392432"	""	"None"	"391.33"	"0"	"4.44"	"20c (+/-)"	"NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1ccc(Cl)cc1Cl"	"Ki"	"'='"	"15.0"	"nM"	"7.82"	""	""	"UO_0000065"	"19.99"	"0.43"	"3.38"	"14.21"	"0"	"CHEMBL903579"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139138"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL245356"	""	"None"	"415.32"	"0"	"4.39"	"18c (+/-)"	"COc1ccc(-c2cnc(N3CC(N)C(c4ccc(Cl)cc4Cl)C3)nc2)cc1"	"Ki"	"'='"	"430.0"	"nM"	"6.37"	""	""	"UO_0000065"	"15.33"	"0.31"	"1.98"	"9.91"	"0"	"CHEMBL903579"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139138"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL395686"	""	"None"	"273.16"	"0"	"2.27"	"13 (+/-)"	"CC(=O)N1CC(N)C(c2ccc(Cl)cc2Cl)C1"	"Ki"	"'='"	"2700.0"	"nM"	"5.57"	""	""	"UO_0000065"	"20.39"	"0.45"	"3.30"	"12.02"	"0"	"CHEMBL903579"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139138"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL4529301"	""	"None"	"398.47"	"0"	"3.06"	"5c"	"Cc1cccc(-c2nnc3ccc(N4CCN(C(=O)c5ccccc5)CC4)nn23)c1"	"Ki"	"'='"	"13.07"	"nM"	"7.88"	""	""	"UO_0000065"	"19.78"	"0.36"	"4.82"	"11.83"	"0"	"CHEMBL4379981"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4376848"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	""	""
